run_id,game_id,game_index,game_seed,checkpoint_index,checkpoint_ply,ply,turn_index,current_player_id,player_id,player_name,agent_name,seat_index,winner_id,winner_ids_json,label_is_winner,final_score,final_rank,final_scores_json,is_tie,frontier_size,corner_differential,center_proximity,opponent_adjacency,deadzone_count,deadzone_fraction,mobility_total_placements,mobility_total_orientation_normalized,mobility_total_cell_weighted,mobility_bucket_1,mobility_bucket_2,mobility_bucket_3,mobility_bucket_4,mobility_bucket_5,blocking_exposure_legal_moves_opp_sum,utility_frontier_plus_mobility,pieces_used_count,pieces_remaining_count,remaining_squares,remaining_size_1_count,remaining_size_2_count,remaining_size_3_count,remaining_size_4_count,remaining_size_5_count,remaining_key_piece_17,remaining_key_piece_19,remaining_key_piece_20,phase_ply,phase_turn_index,phase_board_occupancy,phase_piece_usage_ratio,phase_progress_turn_ratio,phase_progress_placement_ratio,player_board_occupancy
20260325_201856_32cf0875,20260325_201856_32cf0875_g0014,14,95784706,2,24,24,24,1,3,YELLOW,mcts_baseline,2,4,[4],0,73,4,"{""1"": 85, ""2"": 78, ""3"": 73, ""4"": 87}",False,12.0,-41.0,5.0,2.0,5.0,0.0125,228.0,59.375,200.0,11.0,11.0,24.0,81.5,72.5,1535.0,212.0,6.0,15.0,58.0,1.0,1.0,2.0,6.0,5.0,0.0,0.0,0.0,24.0,24.0,0.3,0.2857142857142857,0.0096,0.0096,0.075
20260325_201856_32cf0875,20260325_201856_32cf0875_g0014,14,95784706,2,24,24,24,1,4,GREEN,mcts_progressive_widening,3,4,[4],1,87,1,"{""1"": 85, ""2"": 78, ""3"": 73, ""4"": 87}",False,19.0,-27.0,0.0,11.0,5.0,0.0125,547.0,148.625,531.25,18.0,25.0,67.5,229.5,191.25,1216.0,550.25,6.0,15.0,58.0,1.0,1.0,2.0,6.0,5.0,1.0,0.0,0.0,24.0,24.0,0.3,0.2857142857142857,0.0096,0.0096,0.075
20260325_201856_32cf0875,20260325_201856_32cf0875_g0014,14,95784706,3,32,32,32,1,1,RED,mcts_progressive_history,0,4,[4],0,85,2,"{""1"": 85, ""2"": 78, ""3"": 73, ""4"": 87}",False,16.0,-44.0,4.0,10.0,5.0,0.0125,235.0,68.5,220.125,13.0,13.0,33.0,115.5,45.625,736.0,236.125,8.0,13.0,48.0,1.0,1.0,2.0,6.0,3.0,0.0,0.0,0.0,32.0,32.0,0.395,0.38095238095238093,0.0128,0.0128,0.1
20260325_201856_32cf0875,20260325_201856_32cf0875_g0014,14,95784706,3,32,32,32,1,2,BLUE,mcts_pw_plus_ph,1,4,[4],0,78,3,"{""1"": 85, ""2"": 78, ""3"": 73, ""4"": 87}",False,25.0,-26.0,0.0,18.0,5.0,0.0125,351.0,106.5,337.5,21.0,25.0,57.75,140.0,93.75,620.0,362.5,8.0,13.0,49.0,1.0,1.0,2.0,5.0,4.0,0.0,0.0,0.0,32.0,32.0,0.395,0.38095238095238093,0.0128,0.0128,0.0975
20260325_201856_32cf0875,20260325_201856_32cf0875_g0014,14,95784706,3,32,32,32,1,3,YELLOW,mcts_baseline,2,4,[4],0,73,4,"{""1"": 85, ""2"": 78, ""3"": 73, ""4"": 87}",False,14.0,-48.0,5.0,3.0,5.0,0.0125,121.0,42.125,115.375,13.0,11.0,20.25,53.0,18.125,850.0,129.375,8.0,13.0,48.0,1.0,1.0,2.0,6.0,3.0,0.0,0.0,0.0,32.0,32.0,0.395,0.38095238095238093,0.0128,0.0128,0.1
20260325_201856_32cf0875,20260325_201856_32cf0875_g0014,14,95784706,3,32,32,32,1,4,GREEN,mcts_progressive_widening,3,4,[4],1,87,1,"{""1"": 85, ""2"": 78, ""3"": 73, ""4"": 87}",False,21.0,-34.0,0.0,23.0,5.0,0.0125,264.0,81.875,257.875,18.0,18.0,42.75,96.0,83.125,707.0,278.875,8.0,13.0,49.0,1.0,1.0,2.0,5.0,4.0,0.0,0.0,0.0,32.0,32.0,0.395,0.38095238095238093,0.0128,0.0128,0.0975
20260325_201856_32cf0875,20260325_201856_32cf0875_g0014,14,95784706,4,40,40,40,1,1,RED,mcts_progressive_history,0,4,[4],0,85,2,"{""1"": 85, ""2"": 78, ""3"": 73, ""4"": 87}",False,18.0,-49.0,4.0,21.0,6.0,0.015,82.0,34.125,81.875,13.0,11.0,16.5,37.0,4.375,310.0,99.875,10.0,11.0,38.0,1.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,40.0,40.0,0.4925,0.47619047619047616,0.016,0.016,0.125
20260325_201856_32cf0875,20260325_201856_32cf0875_g0014,14,95784706,4,40,40,40,1,2,BLUE,mcts_pw_plus_ph,1,4,[4],0,78,3,"{""1"": 85, ""2"": 78, ""3"": 73, ""4"": 87}",False,28.0,-29.0,0.0,26.0,6.0,0.015,82.0,42.5,84.0,22.0,15.0,19.5,20.0,7.5,310.0,112.0,10.0,11.0,40.0,1.0,1.0,2.0,4.0,3.0,0.0,0.0,0.0,40.0,40.0,0.4925,0.47619047619047616,0.016,0.016,0.12
20260325_201856_32cf0875,20260325_201856_32cf0875_g0014,14,95784706,4,40,40,40,1,3,YELLOW,mcts_baseline,2,4,[4],0,73,4,"{""1"": 85, ""2"": 78, ""3"": 73, ""4"": 87}",False,15.0,-55.0,5.0,7.0,6.0,0.015,80.0,32.125,77.0,13.0,9.0,13.5,36.5,5.0,312.0,92.0,10.0,11.0,38.0,1.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,40.0,40.0,0.4925,0.47619047619047616,0.016,0.016,0.125
20260325_201856_32cf0875,20260325_201856_32cf0875_g0014,14,95784706,4,40,40,40,1,4,GREEN,mcts_progressive_widening,3,4,[4],1,87,1,"{""1"": 85, ""2"": 78, ""3"": 73, ""4"": 87}",False,24.0,-37.0,0.0,34.0,6.0,0.015,148.0,62.625,164.75,20.0,19.0,35.25,65.5,25.0,244.0,188.75,10.0,11.0,39.0,1.0,1.0,2.0,5.0,2.0,0.0,0.0,0.0,40.0,40.0,0.4925,0.47619047619047616,0.016,0.016,0.1225
